ID	Description	NES_mus12d_10gy	NES_mus12d_20gy	NES_musw12d_10gy	NES_musw12d_20gy	NES_aco12d_10gy	NES_aco12d_20gy	padj_mus12d_10gy	padj_mus12d_20gy	padj_musw12d_10gy	padj_musw12d_20gy	padj_aco12d_10gy	padj_aco12d_20gy	padj_mus	padj_musw	padj_aco	padj_min
GO:0048525	negative regulation of viral process	1.74793733244293	1.5730329631541	1.99896191705659	1.78523002592786	-0.706890037542719	0.660819309553833	0.0269408919556295	0.121948666866188	0.000188589975679707	0.0310545838323315	1	1	0.0269408919556295	0.000188589975679707	1	0.000188589975679707
GO:0045824	negative regulation of innate immune response	1.77610676278253	1.7536362745398	1.88110312390304	1.74558725001445	0.959900729907654	0.878168557229867	0.0271762702441399	0.0387131551535391	0.00424454172837185	0.0869500881792056	0.804258792613064	0.856992389076086	0.0271762702441399	0.00424454172837185	0.804258792613064	0.00424454172837185
GO:0038179	neurotrophin signaling pathway	1.84195578265141	1.80152289077908	1.51497156346923	1.31525202186744	1.20540207812693	1.15725003183169	0.0281698153722605	0.0515200290216094	0.342262773722628	0.567504774309375	0.534379946875587	0.514041812692432	0.0281698153722605	0.342262773722628	0.514041812692432	0.0281698153722605
GO:0042058	regulation of epidermal growth factor receptor signaling pathway	1.77361129212058	1.71991402698892	1.46258820715436	1.40943973765142	1.49126516185562	1.43454145510621	0.0286926788978007	0.0504006624972719	0.366643281574832	0.432098300101768	0.219222573341566	0.150146164744705	0.0286926788978007	0.366643281574832	0.150146164744705	0.0286926788978007
GO:0045069	regulation of viral genome replication	1.76515266435027	1.58902677986765	1.96328550501408	1.73491818214977	0.678365564789487	-0.837424768102692	0.0286926788978007	0.129235949445671	0.000367990232775401	0.0600395738866235	1	0.948175747241273	0.0286926788978007	0.000367990232775401	0.948175747241273	0.000367990232775401
GO:0051209	release of sequestered calcium ion into cytosol	1.72610569527237	1.76419145838614	1.60401197482819	1.6518323570185	1.28967302879026	1.34387079556907	0.0286926788978007	0.028539246212294	0.149038322827044	0.11195295925618	0.35585245580617	0.204016846689396	0.028539246212294	0.11195295925618	0.204016846689396	0.028539246212294
GO:0005979	regulation of glycogen biosynthetic process	-1.97672508130858	-1.83090501018977	-1.47508064844121	-1.44842572991786	-1.46877894849277	-1.34685776860122	0.0287191319405379	0.0622537942544473	0.388219614297996	0.451191112695301	0.321615173847317	0.304953727667272	0.0287191319405379	0.388219614297996	0.304953727667272	0.0287191319405379
GO:0010962	regulation of glucan biosynthetic process	-1.97672508130858	-1.83090501018977	-1.47508064844121	-1.44842572991786	-1.46877894849277	-1.34685776860122	0.0287191319405379	0.0622537942544473	0.388219614297996	0.451191112695301	0.321615173847317	0.304953727667272	0.0287191319405379	0.388219614297996	0.304953727667272	0.0287191319405379
GO:2000050	regulation of non-canonical Wnt signaling pathway	-1.97171034839024	-1.84628869358765	-1.70917612592548	-1.75514706737298	-1.2463942544043	-0.974076966485099	0.0287191319405379	0.0738962406672276	0.175433678654227	0.13355133017303	0.464000673239804	0.734890730972118	0.0287191319405379	0.13355133017303	0.464000673239804	0.0287191319405379
GO:0002703	regulation of leukocyte mediated immunity	1.58507443194869	1.50168529855396	1.71813463432822	1.64620230564697	1.49319297555353	1.48254230802763	0.0287191319405379	0.0868754855985139	0.00229739358582207	0.0310545838323315	0.0806076911842049	0.0449252091252935	0.0287191319405379	0.00229739358582207	0.0449252091252935	0.00229739358582207
GO:0015850	organic hydroxy compound transport	1.60808898524688	1.55336545502	1.44484271730962	1.48100554751372	1.47619855265469	1.5648076968644	0.0315396380956131	0.068786556450521	0.243937998813774	0.185481135966028	0.088556277847272	0.0162186788489223	0.0315396380956131	0.185481135966028	0.0162186788489223	0.0162186788489223
GO:0031644	regulation of nervous system process	1.6434291619055	1.71689141592345	1.50750173474399	1.55085809732448	1.54548175601474	1.53408865988798	0.0321203555032845	0.00855423650373436	0.204227862454861	0.122784817205583	0.0703738292852779	0.0257243838627516	0.00855423650373436	0.122784817205583	0.0257243838627516	0.00855423650373436
GO:0015872	dopamine transport	1.82262506869037	1.87189047969895	1.91159842159989	1.99769310839331	1.31798572290605	1.36358450494834	0.0325306722164614	0.0226245582575243	0.00629429817714197	0.00552091354526564	0.400563443573546	0.251254220332625	0.0226245582575243	0.00552091354526564	0.251254220332625	0.00552091354526564
GO:0002704	negative regulation of leukocyte mediated immunity	1.78196639227101	1.7742376034831	1.66369081261488	1.75106077570634	1.53085423064167	1.5849273154148	0.0357444960315798	0.0515200290216094	0.153729085491128	0.121636066052931	0.199208898415676	0.0905024088984137	0.0357444960315798	0.121636066052931	0.0905024088984137	0.0357444960315798
GO:0030199	collagen fibril organization	-1.77644221661022	-1.75923958339327	-1.7743939703133	-1.7240138561202	-1.12785568752926	0.768708425567347	0.0413559304628347	0.0387131551535391	0.0421367130227709	0.0869500881792056	0.520514332738993	0.959095317983323	0.0387131551535391	0.0421367130227709	0.520514332738993	0.0387131551535391
GO:0016079	synaptic vesicle exocytosis	1.6921288578953	1.80960593248747	1.73728050864114	1.72827599020245	1.27080473354547	1.45299432297542	0.0413559304628347	0.00334925941558779	0.0147370907884053	0.0474116937517883	0.356484899623809	0.0762128335486906	0.00334925941558779	0.0147370907884053	0.0762128335486906	0.00334925941558779
GO:0051607	defense response to virus	1.52682805502289	1.3760665799758	1.97458794729441	1.7684959235889	0.995373916516984	1.14837609162245	0.0413559304628347	0.181567171300668	1.91033333333333e-07	0.00160531960600727	0.788098189620637	0.422137880246984	0.0413559304628347	1.91033333333333e-07	0.422137880246984	1.91033333333333e-07
GO:0140546	defense response to symbiont	1.52682805502289	1.3760665799758	1.97458794729441	1.7684959235889	0.995373916516984	1.14837609162245	0.0413559304628347	0.181567171300668	1.91033333333333e-07	0.00160531960600727	0.788098189620637	0.422137880246984	0.0413559304628347	1.91033333333333e-07	0.422137880246984	1.91033333333333e-07
GO:0045088	regulation of innate immune response	1.57674421986307	1.45644689946766	1.83480843849153	1.61740347035033	0.879750151941623	0.86946195204463	0.0420517403848975	0.10571168233961	0.000115569031626015	0.0395931199858886	0.919544504480466	0.908313597637868	0.0420517403848975	0.000115569031626015	0.908313597637868	0.000115569031626015
GO:0051208	sequestering of calcium ion	1.68492880285851	1.73205232384858	1.56223081387682	1.58918251451647	1.20618928295089	1.26549818576338	0.0451084425221191	0.0267270696799029	0.245692395312619	0.152035609238529	0.485302627972078	0.2929798415562	0.0267270696799029	0.152035609238529	0.2929798415562	0.0267270696799029
GO:1903037	regulation of leukocyte cell-cell adhesion	1.49295869674766	1.51072528878361	1.53610887795096	1.53574802792772	1.45728377273619	1.5466302131546	0.0453316996957416	0.028539246212294	0.0384841515372831	0.0686012304158619	0.0734857315241629	0.00655500652212587	0.028539246212294	0.0384841515372831	0.00655500652212587	0.00655500652212587
GO:0007589	body fluid secretion	1.70673438579206	1.66752876337149	1.7052893114447	1.71338821451808	1.36501175454249	1.3503358245857	0.0456137416487174	0.0868754855985139	0.0560408475669811	0.0935224509972769	0.290747283582701	0.220471678539318	0.0456137416487174	0.0560408475669811	0.220471678539318	0.0456137416487174
GO:0042886	amide transport	1.50640521888075	1.51394399862242	1.25276878444656	1.3297868664062	1.47516910277797	1.45520029470292	0.0456137416487174	0.0309768006828124	0.455590726447547	0.384140912249953	0.0552151911442393	0.02245252457486	0.0309768006828124	0.384140912249953	0.02245252457486	0.02245252457486
GO:0050865	regulation of cell activation	1.390513044808	1.33720896646087	1.4408789789634	1.43757963003848	1.33621395142765	1.34424536797428	0.0472313962433441	0.100044002889848	0.0171165048015943	0.0664118375476804	0.101488889581071	0.0433106768443334	0.0472313962433441	0.0171165048015943	0.0433106768443334	0.0171165048015943
GO:0002833	positive regulation of response to biotic stimulus	1.6002175479544	1.46824961698535	1.8748334971537	1.71035606725915	1.21101688050771	1.29615839556477	0.0479018563779638	0.131480675748346	0.000237008894996653	0.0324171642339544	0.465003360720699	0.242135124274386	0.0479018563779638	0.000237008894996653	0.242135124274386	0.000237008894996653
GO:0060339	negative regulation of type I interferon-mediated signaling pathway	1.7959343523296	1.78541179429034	1.92522673783788	1.91633420643507	1.06227170469767	1.13265382311791	0.04818791437048	0.0775039893520176	0.00264389983578289	0.0239235895987233	0.710704651204896	0.550839163667246	0.04818791437048	0.00264389983578289	0.550839163667246	0.00264389983578289
GO:0017157	regulation of exocytosis	1.55560596008081	1.64037784732096	1.65611175775197	1.64500682501804	1.43757466217928	1.52266862291145	0.048875294190515	0.0115437465849873	0.0116564157051685	0.0310545838323315	0.105899910651865	0.0198692176544168	0.0115437465849873	0.0116564157051685	0.0198692176544168	0.0115437465849873
GO:2000095	regulation of Wnt signaling pathway, planar cell polarity pathway	-1.89550294746808	-1.78342107761632	-1.89704047093459	-1.84152257779453	-1.44859323181858	-0.987081982783805	0.0492547241589558	0.136498264763724	0.0706483877855535	0.121636066052931	0.318508058558976	0.70669331904546	0.0492547241589558	0.0706483877855535	0.318508058558976	0.0492547241589558
GO:0006956	complement activation	-1.9257902436632	-1.90583809676559	-1.81361260743345	-1.80545637063757	-1.48361304118173	1.02716444876859	0.0519827744788653	0.0387131551535391	0.0718312063503962	0.0675741718886651	0.258128221387139	0.671435867631778	0.0387131551535391	0.0675741718886651	0.258128221387139	0.0387131551535391
GO:0051282	regulation of sequestering of calcium ion	1.67766869111683	1.72024663991952	1.56258945925194	1.58793827261758	1.22314315159999	1.28687109804934	0.0519827744788653	0.0311815334785931	0.170085638796755	0.121124310049766	0.465003360720699	0.263588221447783	0.0311815334785931	0.121124310049766	0.263588221447783	0.0311815334785931
GO:0032944	regulation of mononuclear cell proliferation	1.56189713680803	1.54593149842827	1.59704730037607	1.63066277757567	1.49026900280308	1.49231379881165	0.0519827744788653	0.0647370732543787	0.0350903084639382	0.0480217170753914	0.0856651478773648	0.0264498324679249	0.0519827744788653	0.0350903084639382	0.0264498324679249	0.0264498324679249
GO:0022038	corpus callosum development	-1.88181781687798	-1.704622123793	-1.47510992938604	-1.54483537356126	0.902372540525622	1.02321280623823	0.056566953428766	0.146636869088504	0.42259349407622	0.423653487510006	0.842561128426747	0.684623714131023	0.056566953428766	0.42259349407622	0.684623714131023	0.056566953428766
GO:1901184	regulation of ERBB signaling pathway	1.72095494169023	1.66086042261623	1.42478050999737	1.34751881664949	1.48790760627862	1.4262748589201	0.0593038259088746	0.0868754855985139	0.362623158275332	0.489927929652777	0.178294381601364	0.157394038811804	0.0593038259088746	0.362623158275332	0.157394038811804	0.0593038259088746
GO:0002768	immune response-regulating cell surface receptor signaling pathway	1.6079633202241	1.60380338062286	1.41540582666542	1.43181393176448	0.791449283066419	1.00173554185477	0.0624142613770275	0.0605689067847028	0.314997662655172	0.301289917211887	0.987209307518814	0.711266511266511	0.0605689067847028	0.301289917211887	0.711266511266511	0.0605689067847028
GO:0050708	regulation of protein secretion	1.46084829772204	1.4810235986813	1.4356424423211	1.51390587251457	1.33342724339073	1.45570855101057	0.062917006073244	0.0728945663384772	0.129952724275349	0.08352956997153	0.18624891144671	0.0232841822774389	0.062917006073244	0.08352956997153	0.0232841822774389	0.0232841822774389
GO:0031667	response to nutrient levels	1.4561688917047	1.44886023045848	1.47528196321109	1.52706323542879	1.23072940129496	1.32671908593479	0.0635502653366529	0.0560317507317617	0.0708290801219899	0.0502118928194241	0.327843230810639	0.103140688233429	0.0560317507317617	0.0502118928194241	0.103140688233429	0.0502118928194241
GO:0034762	regulation of transmembrane transport	1.38871488852813	1.35846620328089	1.29374767594635	1.3076331315843	1.35390143456715	1.49879895589798	0.0635502653366529	0.0942341542359455	0.246780079818057	0.287748370165923	0.0532484920882559	0.000843831185509607	0.0635502653366529	0.246780079818057	0.000843831185509607	0.000843831185509607
