ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	Sig	Context	Comparison	Condition
p53_regulators	p53_regulators	15	-0.555074418369457	-1.39021606807009	0.0995024875621891	0.218905472636816	0.167583136946845	738	tags=33%, list=5%, signal=32%	Atr/Chek2/Msh2/Chek1/E2f7	 	aco_24h	10vsC	aco_24h_10vsC
fibroblast_secretory_sasp	fibroblast_secretory_sasp	12	0.496701382386554	1.11811440839795	0.335559265442404	0.615191986644407	0.470960372550743	41	tags=8%, list=0%, signal=8%	Lgals3bp	 	aco_24h	10vsC	aco_24h_10vsC
p53_reg_sasp	p53_reg_sasp	10	-0.465581368767874	-1.02986761828718	0.449519230769231	0.682567384138065	0.522539624220528	1295	tags=30%, list=9%, signal=27%	Igfbp5/Vgf/Igfbp3	 	aco_24h	10vsC	aco_24h_10vsC
modifiers_and_downstream	modifiers_and_downstream	9	0.465405704695222	0.964393568918547	0.51864406779661	0.682567384138065	0.522539624220528	407	tags=33%, list=3%, signal=32%	Sfn/Cdkn1a/Fas	 	aco_24h	10vsC	aco_24h_10vsC
RAS_secretome10	RAS_secretome10	8	0.462812277598005	0.936541988703342	0.558464223385689	0.682567384138065	0.522539624220528	3847	tags=62%, list=28%, signal=45%	Cyfip2/Mmp9/S100a6/Pvr/Cxcl5	 	aco_24h	10vsC	aco_24h_10vsC
IR_secretome10	IR_secretome10	9	-0.34647865987824	-0.737213542617763	0.781553398058252	0.859708737864078	0.658150229943791	3652	tags=44%, list=27%, signal=33%	Esyt2/Tufm/Fbl/Kpna1	 	aco_24h	10vsC	aco_24h_10vsC
core_factors	core_factors	47	-0.222513391667928	-0.719098030561598	0.915211970074813	0.915211970074813	0.700640742641005	1115	tags=11%, list=8%, signal=10%	Pcif1/Cntln/Pds5b/C2cd5/Rhno1	 	aco_24h	10vsC	aco_24h_10vsC
core_factors_I	core_factors_I	23	-0.655918998893532	-1.84433194412237	0.00365900376404346	0.040249041404478	0.0346642461856749	2322	tags=48%, list=17%, signal=40%	Trdmt1/Patz1/Arid2/Smo/Pcif1/Cntln/C2cd5/Pds5b/Spin4/Rhno1/Stag1	*	aco_24h	20vsC	aco_24h_20vsC
fibroblast_sasp	fibroblast_sasp	20	0.601427914084118	1.49030423155047	0.028582174794524	0.157201961369882	0.135389249026693	1690	tags=30%, list=12%, signal=26%	Ccl2/Pgf/Il6/Igfbp6/Icam1/Tnfrsf26	 	aco_24h	20vsC	aco_24h_20vsC
nfkb_reg_sasp	nfkb_reg_sasp	17	0.596898935445614	1.4304412908932	0.0770440251572327	0.21187106918239	0.182472691161867	683	tags=35%, list=5%, signal=34%	Ccl2/Il6/Csf3/Angpt1/Edn1/Bmp2	 	aco_24h	20vsC	aco_24h_20vsC
core_factors_II	core_factors_II	30	0.502285320809473	1.3784744831261	0.0769230769230769	0.21187106918239	0.182472691161867	4209	tags=47%, list=31%, signal=32%	Plxna3/Susd6/Fam214b/Ccnd1/Dgka/Plk3/Acadvl/Nol3/P4ha2/Dynlt3/Chmp5/Bcl2l2/Dda1/B4galt7	 	aco_24h	20vsC	aco_24h_20vsC
p53_reg_sasp	p53_reg_sasp	10	-0.540578086481209	-1.22562772015227	0.244845360824742	0.49054054054054	0.422475106685633	493	tags=30%, list=4%, signal=29%	Vgf/Igfbp5/Igfbp3	 	aco_24h	20vsC	aco_24h_20vsC
p53_regulators	p53_regulators	15	-0.451859019224316	-1.1722661287267	0.267567567567568	0.49054054054054	0.422475106685633	854	tags=27%, list=6%, signal=25%	Atr/Msh2/Chek1/E2f7	 	aco_24h	20vsC	aco_24h_20vsC
fibroblast_secretory_sasp	fibroblast_secretory_sasp	12	0.494840087220962	1.09720877663553	0.370015948963317	0.581453634085213	0.500773464762384	28	tags=8%, list=0%, signal=8%	Lgals3bp	 	aco_24h	20vsC	aco_24h_20vsC
modifiers_and_downstream	modifiers_and_downstream	9	0.500506345706582	1.0230833116412	0.433715220949264	0.596358428805237	0.513610130071496	368	tags=33%, list=3%, signal=32%	Sfn/Cdkn1a/Fas	 	aco_24h	20vsC	aco_24h_20vsC
core_factors	core_factors	47	-0.214602273178467	-0.720909714026403	0.934782608695652	0.934782608695652	0.805075930934055	976	tags=17%, list=7%, signal=16%	Patz1/Arid2/Smo/Pcif1/Cntln/C2cd5/Pds5b/Rhno1	 	aco_24h	20vsC	aco_24h_20vsC
RAS_secretome10	RAS_secretome10	8	0.310528574326774	0.620642295734385	0.915397631133672	0.934782608695652	0.805075930934055	4172	tags=50%, list=30%, signal=35%	Cyfip2/S100a6/Pvr/Mmp9	 	aco_24h	20vsC	aco_24h_20vsC
IR_secretome10	IR_secretome10	9	-0.267789357285532	-0.585193969067313	0.89769820971867	0.934782608695652	0.805075930934055	4438	tags=67%, list=32%, signal=45%	Rsf1/Srp72/Tufm/Esyt2/Fbl/Kpna1	 	aco_24h	20vsC	aco_24h_20vsC
fibroblast_sasp	fibroblast_sasp	19	0.737627247519123	1.67624850525472	0.00612034755991727	0.06732382315909	0.0515397689256191	1193	tags=47%, list=8%, signal=44%	Ccl20/Ccl2/Ccl5/Pgf/Tnfrsf26/Plaur/Fgf2/Il6/Icam1	.	mus_12d	10vsC	mus_12d_10vsC
core_factors_I	core_factors_I	23	-0.609659391105166	-1.69914815842802	0.0125597522460923	0.0690786373535078	0.0528831673519677	3900	tags=61%, list=27%, signal=45%	Kctd3/Gstm4/Ice1/Meis1/Ascc1/Arid2/Pds5b/Stag1/Smo/C2cd5/Pcif1/Cntln/Spin4/Nfia	.	mus_12d	10vsC	mus_12d_10vsC
nfkb_reg_sasp	nfkb_reg_sasp	19	0.654546789522488	1.48744922485785	0.04	0.146666666666667	0.112280701754386	1373	tags=53%, list=9%, signal=48%	Ccl20/Bmp2/Ccl2/Cxcl10/Cxcl2/Csf3/Fgf2/Fgf1/Il6/Edn1	 	mus_12d	10vsC	mus_12d_10vsC
RAS_secretome10	RAS_secretome10	8	0.645869967493654	1.25391555821641	0.208191126279863	0.572297297297297	0.438122332859175	1399	tags=50%, list=10%, signal=45%	Cyfip2/Mmp9/Sema7a/Pvr	 	mus_12d	10vsC	mus_12d_10vsC
modifiers_and_downstream	modifiers_and_downstream	9	0.616502498899236	1.21032206036356	0.260135135135135	0.572297297297297	0.438122332859175	2686	tags=44%, list=18%, signal=36%	Pmaip1/Cdkn1a/Fas/Bax	 	mus_12d	10vsC	mus_12d_10vsC
IR_secretome10	IR_secretome10	9	0.57675318393357	1.13228592446276	0.33277027027027	0.610078828828829	0.467045993361783	4469	tags=56%, list=31%, signal=39%	Camk2b/Fbl/Kpna1/Esyt2/Trappc6b	 	mus_12d	10vsC	mus_12d_10vsC
p53_reg_sasp	p53_reg_sasp	13	0.485442225062998	1.02570429622235	0.4544	0.658541341653666	0.50414648164874	2098	tags=62%, list=14%, signal=53%	Gdf15/Esm1/Spp1/Lcp1/Serpine1/Spx/Vgf/Igfbp5	 	mus_12d	10vsC	mus_12d_10vsC
p53_regulators	p53_regulators	15	0.473107049922031	1.02140049692389	0.478939157566303	0.658541341653666	0.50414648164874	1642	tags=20%, list=11%, signal=18%	Pmaip1/Mdm2/Cdkn1a	 	mus_12d	10vsC	mus_12d_10vsC
fibroblast_secretory_sasp	fibroblast_secretory_sasp	12	0.411135810570787	0.855594614205583	0.642172523961661	0.758781869688385	0.580885641866707	3489	tags=42%, list=24%, signal=32%	Cd44/Hsp90aa1/Lgals3bp/Tnc/Hspa8	 	mus_12d	10vsC	mus_12d_10vsC
core_factors_II	core_factors_II	30	0.342417093018956	0.850603317024619	0.689801699716714	0.758781869688385	0.580885641866707	2908	tags=26%, list=20%, signal=21%	Plk3/Ccnd1/Gdnf/Fam214b/Bcl2l2/Gbe1/Dda1/Ufm1	 	mus_12d	10vsC	mus_12d_10vsC
core_factors	core_factors	47	-0.200401385244776	-0.663141480036656	0.94811320754717	0.94811320754717	0.725828292859077	2969	tags=40%, list=20%, signal=32%	Pdlim4/Kctd3/Gstm4/Ice1/Meis1/Ascc1/Arid2/Pds5b/Pofut2/Plxna3/Dgka/Smo/C2cd5/Pcif1/Slc16a3/Cntln/Nfia/Nol3/Tspan13	 	mus_12d	10vsC	mus_12d_10vsC
fibroblast_sasp	fibroblast_sasp	19	0.701619711835868	1.60816404638765	0.0167091268585777	0.183800395444355	0.175885545879765	1452	tags=47%, list=10%, signal=43%	Ccl20/Ccl2/Pgf/Ccl5/Tnfrsf26/Fgf2/Plaur/Il6/Icam1	 	mus_12d	20vsC	mus_12d_20vsC
nfkb_reg_sasp	nfkb_reg_sasp	19	0.619695485221288	1.42038768613553	0.0710059171597633	0.390532544378698	0.373715353472439	1236	tags=47%, list=8%, signal=43%	Ccl20/Bmp2/Ccl2/Cxcl2/Fgf2/Fgf1/Cxcl10/Csf3/Il6	 	mus_12d	20vsC	mus_12d_20vsC
core_factors_I	core_factors_I	23	-0.442013893694825	-1.24721175026509	0.145510835913313	0.533539731682147	0.510564336537939	4126	tags=57%, list=28%, signal=41%	Arid2/Kctd3/Stag1/Gstm4/Pds5b/Meis1/C2cd5/Ascc1/Smo/Pcif1/Spin4/Cntln/Nfia	 	mus_12d	20vsC	mus_12d_20vsC
IR_secretome10	IR_secretome10	9	0.632160737887593	1.25056068699064	0.217171717171717	0.597222222222222	0.57150451887294	4869	tags=67%, list=33%, signal=45%	Camk2b/Kpna1/Fbl/Esyt2/Clasp1/Trappc6b	 	mus_12d	20vsC	mus_12d_20vsC
RAS_secretome10	RAS_secretome10	8	0.603047363875955	1.17799711220457	0.279863481228669	0.615699658703072	0.589186276270882	1752	tags=50%, list=12%, signal=44%	Cyfip2/Mmp9/Pvr/Sema7a	 	mus_12d	20vsC	mus_12d_20vsC
p53_reg_sasp	p53_reg_sasp	13	0.484586554978843	1.0314476891529	0.452076677316294	0.749112688553682	0.716854247419792	2330	tags=62%, list=16%, signal=52%	Gdf15/Esm1/Lcp1/Spp1/Serpine1/Spx/Igfbp5/Vgf	 	mus_12d	20vsC	mus_12d_20vsC
p53_regulators	p53_regulators	15	0.469818541155843	1.02353723703693	0.476708074534161	0.749112688553682	0.716854247419792	1790	tags=20%, list=12%, signal=18%	Pmaip1/Mdm2/Cdkn1a	 	mus_12d	20vsC	mus_12d_20vsC
modifiers_and_downstream	modifiers_and_downstream	9	0.445490874059431	0.881284363488711	0.619528619528619	0.834181240063593	0.798259559869467	3731	tags=56%, list=25%, signal=41%	Pmaip1/Cdkn1a/Fas/Gadd45a/Bax	 	mus_12d	20vsC	mus_12d_20vsC
core_factors_II	core_factors_II	30	0.324811022405473	0.813742768472224	0.753541076487252	0.834181240063593	0.798259559869467	4039	tags=42%, list=28%, signal=30%	Ccnd1/Plk3/Gdnf/Fam214b/Bcl2l2/Ufm1/Gbe1/Dda1/Scoc/Taf13/Dynlt3/Chmp5/Slc10a3	 	mus_12d	20vsC	mus_12d_20vsC
fibroblast_secretory_sasp	fibroblast_secretory_sasp	12	0.370322251708927	0.777480468948873	0.758346581875994	0.834181240063593	0.798259559869467	3890	tags=42%, list=27%, signal=31%	Cd44/Hsp90aa1/Lgals3bp/Tnc/Hspa8	 	mus_12d	20vsC	mus_12d_20vsC
core_factors	core_factors	47	-0.202803010060913	-0.678580636627705	0.937799043062201	0.937799043062201	0.897415352212632	3503	tags=35%, list=24%, signal=27%	Gstm4/Pds5b/Plxna3/Dgka/Meis1/Znhit1/Pofut2/Pdlim4/C2cd5/Ascc1/Smo/Pcif1/Cntln/Nfia/Slc16a3/Nol3/Tspan13	 	mus_12d	20vsC	mus_12d_20vsC
p53_reg_sasp	p53_reg_sasp	13	-0.571928508381281	-1.33925838961498	0.123425692695214	0.69327731092437	0.69327731092437	557	tags=31%, list=4%, signal=30%	Socs1/Sema3f/Igfbp5/Pappa2	 	mus_24h	10vsC	mus_24h_10vsC
fibroblast_sasp	fibroblast_sasp	18	0.55220934451557	1.27531805382225	0.17109634551495	0.69327731092437	0.69327731092437	1165	tags=28%, list=8%, signal=25%	Ccl5/Icam1/Tnfrsf26/Pgf/Fgf2	 	mus_24h	10vsC	mus_24h_10vsC
p53_regulators	p53_regulators	15	0.567374697175026	1.26269429020781	0.19023569023569	0.69327731092437	0.69327731092437	1426	tags=27%, list=10%, signal=24%	Pmaip1/Mdm2/Cdkn1a/Apaf1	 	mus_24h	10vsC	mus_24h_10vsC
nfkb_reg_sasp	nfkb_reg_sasp	15	0.496541173546442	1.10505404596279	0.345117845117845	0.69327731092437	0.69327731092437	1165	tags=33%, list=8%, signal=31%	Cxcl10/Cxcl2/Fgf1/Csf3/Fgf2	 	mus_24h	10vsC	mus_24h_10vsC
RAS_secretome10	RAS_secretome10	9	0.532254454730109	1.06016982518696	0.416949152542373	0.69327731092437	0.69327731092437	726	tags=33%, list=5%, signal=32%	Cyfip2/Mmp9/Sema7a	 	mus_24h	10vsC	mus_24h_10vsC
modifiers_and_downstream	modifiers_and_downstream	9	0.522871933540333	1.04148127169308	0.438983050847458	0.69327731092437	0.69327731092437	2644	tags=44%, list=19%, signal=36%	Pmaip1/Cdkn1a/Sfn/Bax	 	mus_24h	10vsC	mus_24h_10vsC
core_factors_I	core_factors_I	23	-0.374695980950871	-1.012849913205	0.441176470588235	0.69327731092437	0.69327731092437	3169	tags=43%, list=23%, signal=34%	Smo/Rhno1/Pds5b/Arid2/Usp6nl/Cntln/Trdmt1/Nfia/Stag1/Pcif1	 	mus_24h	10vsC	mus_24h_10vsC
IR_secretome10	IR_secretome10	9	0.476195662941307	0.948509248252827	0.533898305084746	0.707121086173455	0.707121086173455	3910	tags=33%, list=28%, signal=24%	Camk2b/Srp72/Tufm	 	mus_24h	10vsC	mus_24h_10vsC
fibroblast_secretory_sasp	fibroblast_secretory_sasp	12	-0.396709098135999	-0.908891681739928	0.5785536159601	0.707121086173455	0.707121086173455	1359	tags=17%, list=10%, signal=15%	Hspa5/Hspa1b	 	mus_24h	10vsC	mus_24h_10vsC
core_factors	core_factors	47	-0.254932959460288	-0.805721766025043	0.831288343558282	0.91441717791411	0.91441717791411	2398	tags=29%, list=17%, signal=24%	Smo/Rhno1/Pds5b/Plxna3/Arid2/Usp6nl/Cntln/Pofut2/Pdlim4/Nol3/Nfia/Slc16a3/Pcif1/Tspan13	 	mus_24h	10vsC	mus_24h_10vsC
core_factors_II	core_factors_II	30	-0.236244000749555	-0.678657913683193	0.937669376693767	0.937669376693767	0.937669376693767	2398	tags=26%, list=17%, signal=21%	Tmem87b/Plxna3/Pofut2/Pdlim4/Tspan12/P4ha2/Nol3/Slc16a3	 	mus_24h	10vsC	mus_24h_10vsC
p53_reg_sasp	p53_reg_sasp	13	-0.597394004609199	-1.39456282638578	0.0977443609022556	0.664387464387464	0.664387464387464	1124	tags=38%, list=8%, signal=35%	Spp1/Socs1/Sema3f/Igfbp5/Pappa2	 	mus_24h	20vsC	mus_24h_20vsC
p53_regulators	p53_regulators	15	0.596784378698692	1.34382210750356	0.134125636672326	0.664387464387464	0.664387464387464	1371	tags=27%, list=10%, signal=24%	Pmaip1/Mdm2/Cdkn1a/Apaf1	 	mus_24h	20vsC	mus_24h_20vsC
RAS_secretome10	RAS_secretome10	9	0.642212835780125	1.28913970687532	0.181196581196581	0.664387464387464	0.664387464387464	1001	tags=44%, list=7%, signal=41%	Cyfip2/Mmp9/Sema7a/Rps18-ps5	 	mus_24h	20vsC	mus_24h_20vsC
modifiers_and_downstream	modifiers_and_downstream	9	0.583125672842056	1.1705316634569	0.309401709401709	0.75169779286927	0.75169779286927	957	tags=22%, list=7%, signal=21%	Pmaip1/Cdkn1a	 	mus_24h	20vsC	mus_24h_20vsC
fibroblast_secretory_sasp	fibroblast_secretory_sasp	12	-0.454486672863251	-1.03812728239999	0.411910669975186	0.75169779286927	0.75169779286927	1647	tags=17%, list=12%, signal=15%	Hspa5/Hspa1b	 	mus_24h	20vsC	mus_24h_20vsC
fibroblast_sasp	fibroblast_sasp	18	0.432611710197637	1.01196081155725	0.436974789915966	0.75169779286927	0.75169779286927	1340	tags=22%, list=10%, signal=20%	Ccl5/Icam1/Tnfrsf26/Fgf2	 	mus_24h	20vsC	mus_24h_20vsC
core_factors_I	core_factors_I	23	-0.354761282451475	-0.957460232817557	0.527415143603133	0.75169779286927	0.75169779286927	2601	tags=30%, list=19%, signal=25%	Cntln/Arid2/Usp6nl/Smo/Nfia/Pcif1/Stag1	 	mus_24h	20vsC	mus_24h_20vsC
nfkb_reg_sasp	nfkb_reg_sasp	15	0.418331014951022	0.94198589341665	0.546689303904924	0.75169779286927	0.75169779286927	1415	tags=40%, list=10%, signal=36%	Csf3/Fgf1/Cxcl10/Cxcl2/Fgf2/Cxcl3	 	mus_24h	20vsC	mus_24h_20vsC
IR_secretome10	IR_secretome10	9	0.424369544046275	0.851854088145209	0.656410256410256	0.802279202279202	0.802279202279202	620	tags=11%, list=4%, signal=11%	Camk2b	 	mus_24h	20vsC	mus_24h_20vsC
core_factors	core_factors	47	-0.208307026252312	-0.661529399750877	0.971830985915493	0.971830985915493	0.971830985915493	2844	tags=23%, list=20%, signal=18%	Pdlim4/Cntln/Arid2/Usp6nl/Smo/Nol3/Pofut2/Nfia/Slc16a3/Pcif1/Tspan13	 	mus_24h	20vsC	mus_24h_20vsC
core_factors_II	core_factors_II	30	0.235464400353994	0.606422767931599	0.959807073954984	0.971830985915493	0.971830985915493	2980	tags=19%, list=21%, signal=15%	Ccnd1/Fam214b/Dgka/B4galt7/Susd6/Dda1	 	mus_24h	20vsC	mus_24h_20vsC
modifiers_and_downstream	modifiers_and_downstream	9	0.880832655109153	1.71764605875691	0.00110903836440411	0.0121994220084452	0.00817186163245135	1431	tags=56%, list=10%, signal=50%	Pmaip1/Cdkn1a/Sfn/Fas/Bax	*	musw_12d	10vsC	musw_12d_10vsC
nfkb_reg_sasp	nfkb_reg_sasp	17	0.724515586903281	1.62189491784661	0.0162095151166256	0.076553426134287	0.0512798069799052	1006	tags=53%, list=7%, signal=49%	Cxcl10/Cxcl2/Ccl2/Ccl20/Cxcl3/Cxcl1/Fgf1/Fgf2/Il6	.	musw_12d	10vsC	musw_12d_10vsC
fibroblast_sasp	fibroblast_sasp	19	0.692652425879208	1.57989977994138	0.0208782071275328	0.076553426134287	0.0512798069799052	1006	tags=42%, list=7%, signal=39%	Ccl2/Tnfrsf26/Ccl5/Ccl20/Icam1/Cxcl1/Fgf2/Il6	.	musw_12d	10vsC	musw_12d_10vsC
p53_regulators	p53_regulators	15	0.690919482563594	1.51007371930444	0.0461288655623283	0.126854380296403	0.0849742260358679	470	tags=20%, list=3%, signal=19%	Pmaip1/Cdkn1a/Mdm2	 	musw_12d	10vsC	musw_12d_10vsC
RAS_secretome10	RAS_secretome10	9	0.729346703278705	1.42224460354365	0.0949820788530466	0.208960573476703	0.1399735898887	2280	tags=67%, list=16%, signal=56%	Cyfip2/Mmp9/Map2/S100a6/Pvr/Sema7a	 	musw_12d	10vsC	musw_12d_10vsC
IR_secretome10	IR_secretome10	9	0.595988597426294	1.16219290860246	0.32258064516129	0.514619883040936	0.344721452754694	2489	tags=22%, list=18%, signal=18%	Camk2b/Kpna1	 	musw_12d	10vsC	musw_12d_10vsC
